director_name,duration,gross,genres,movie_title,language,country,budget,title_year,imdb_score,Genre
Jos√©Padilha,117,58607007,Action|Crime|Sci-Fi|Thriller,RoboCop†,English,USA,100000000,2014,6.2,Action
LanaWachowski,135,43929341,Action|Family|Sport,SpeedRacer†,English,USA,120000000,2008,6.1,Action
JamesL.Brooks,121,30212620,Comedy|Drama|Romance,HowDoYouKnow†,English,USA,120000000,2010,5.3,Comedy
JamesMangold,117,76418654,Action|Comedy|Romance,KnightandDay†,English,USA,117000000,2010,6.3,Action
JosephKosinski,124,89021735,Action|Adventure|Mystery|Sci-Fi,Oblivion†,English,USA,120000000,2013,7,Action
GeorgeLucas,140,380262555,Action|Adventure|Fantasy|Sci-Fi,StarWars:EpisodeIII-RevengeoftheSith†,English,USA,113000000,2005,7.6,Action
GeorgeLucas,142,310675583,Action|Adventure|Fantasy|Sci-Fi,StarWars:EpisodeII-AttackoftheClones†,English,USA,115000000,2002,6.7,Action
PeteDocter,92,289907418,Adventure|Animation|Comedy|Family|Fantasy,"Monsters,Inc.†",English,USA,115000000,2001,8.1,Adventure
JamesMangold,138,132550960,Action|Adventure|Sci-Fi|Thriller,TheWolverine†,English,USA,120000000,2013,6.7,Action
GeorgeLucas,136,474544677,Action|Adventure|Fantasy|Sci-Fi,StarWars:EpisodeI-ThePhantomMenace†,English,USA,115000000,1999,6.5,Action
KirkDeMicco,98,187165546,Adventure|Animation|Comedy|Family|Fantasy,TheCroods†,English,USA,135000000,2013,7.3,Adventure
JohnWoo,153,40911830,Action|Drama|War,Windtalkers†,English,USA,115000000,2002,6,Action
CedricNicolas-Troyan,120,47952020,Action|Adventure|Drama|Fantasy,TheHuntsman:Winter'sWar†,English,USA,115000000,2016,6.1,Action
JonathanLiebesman,101,190871240,Action|Adventure|Comedy|Sci-Fi,TeenageMutantNinjaTurtles†,English,USA,125000000,2014,5.9,Action
AlfonsoCuar√≥n,91,274084951,Adventure|Drama|Sci-Fi|Thriller,Gravity†,English,UK,100000000,2013,7.8,Adventure
RogerDonaldson,108,67155742,Action|Adventure|Thriller,Dante'sPeak†,English,USA,116000000,1997,5.8,Action
DaveGreen,112,81638674,Action|Adventure|Comedy|Sci-Fi,TeenageMutantNinjaTurtles:OutoftheShadows†,English,USA,135000000,2016,6.3,Action
JoshTrank,100,56114221,Action|Adventure|Sci-Fi,FantasticFour†,English,USA,120000000,2015,4.3,Action
ShawnLevy,108,250863268,Action|Adventure|Comedy|Family|Fantasy,NightattheMuseum†,English,USA,110000000,2006,6.4,Action
BradPeyton,114,155181732,Action|Adventure|Drama|Thriller,SanAndreas†,English,USA,110000000,2015,6.1,Action
RogerSpottiswoode,119,125332007,Action|Adventure|Thriller,TomorrowNeverDies†,English,UK,110000000,1997,6.5,Action
RolandEmmerich,142,113330342,Action|Drama|History|War,ThePatriot†,English,USA,110000000,2000,7.1,Action
StevenSoderbergh,125,125531634,Crime|Thriller,Ocean'sTwelve†,English,USA,110000000,2004,6.4,Crime
DougLiman,126,186336103,Action|Comedy|Crime|Romance|Thriller,Mr.&Mrs.Smith†,English,USA,120000000,2005,6.5,Action
RobertSchwentke,119,129995817,Adventure|Sci-Fi|Thriller,Insurgent†,English,USA,110000000,2015,6.3,Adventure
MartinScorsese,170,102608827,Biography|Drama,TheAviator†,English,USA,110000000,2004,7.5,Biography
RobLetterman,85,42776259,Adventure|Comedy|Family|Fantasy,Gulliver'sTravels†,English,USA,112000000,2010,4.9,Adventure
MichelGondry,119,98780042,Action|Comedy|Crime|Sci-Fi|Thriller,TheGreenHornet†,English,USA,120000000,2011,5.8,Action
NoamMurro,102,106369117,Action|Drama|Fantasy|War,300:RiseofanEmpire†,English,USA,110000000,2014,6.2,Action
RajaGosnell,103,142614158,Adventure|Animation|Comedy|Family|Fantasy,TheSmurfs†,English,USA,110000000,2011,5.5,Adventure
WillFinn,76,50026353,Animation|Comedy|Family|Music|Western,HomeontheRange†,English,USA,110000000,2004,5.4,Animation
RobertSchwentke,120,66002193,Action|Adventure|Mystery|Sci-Fi|Thriller,Allegiant†,English,USA,110000000,2016,5.8,Action
ShawnLevy,127,85463309,Action|Drama|Sci-Fi|Sport,RealSteel†,English,USA,110000000,2011,7.1,Action
RajaGosnell,105,71017784,Adventure|Animation|Comedy|Family|Fantasy,TheSmurfs2†,English,USA,105000000,2013,5.4,Adventure
JandeBont,121,48068396,Action|Crime|Romance|Thriller,Speed2:CruiseControl†,English,USA,160000000,1997,3.7,Action
GavinHood,114,61656849,Action|Sci-Fi,Ender'sGame†,English,USA,110000000,2013,6.7,Action
LenWiseman,129,134520804,Action|Adventure|Thriller,LiveFreeorDieHard†,English,USA,110000000,2007,7.2,Action
PeterJackson,171,313837577,Action|Adventure|Drama|Fantasy,TheLordoftheRings:TheFellowshipoftheRing†,English,NewZealand,93000000,2001,8.8,Action
FrankCoraci,120,24004159,Action|Adventure|Comedy,AroundtheWorldin80Days†,English,USA,110000000,2004,5.8,Action
MichaelMann,165,58183966,Biography|Drama|Sport,Ali†,English,USA,107000000,2001,6.8,Biography
BoWelch,82,100446895,Adventure|Comedy|Family|Fantasy,TheCatintheHat†,English,USA,109000000,2003,3.8,Adventure
AlexProyas,115,144795350,Action|Mystery|Sci-Fi|Thriller,"I,Robot†",English,USA,120000000,2004,7.1,Action
RidleyScott,194,47396698,Action|Adventure|Drama|History|War,KingdomofHeaven†,English,USA,130000000,2005,7.2,Action
RobMinkoff,84,140015224,Adventure|Comedy|Family|Fantasy,StuartLittle†,English,Germany,133000000,1999,5.9,Adventure
RonClements,97,104374107,Animation|Family|Fantasy|Musical|Romance,ThePrincessandtheFrog†,English,USA,105000000,2009,7.1,Animation
RidleyScott,151,228430993,Adventure|Drama|Sci-Fi,TheMartian†,English,USA,108000000,2015,8.1,Adventure
MichaelBay,136,35799026,Action|Adventure|Romance|Sci-Fi|Thriller,TheIsland†,English,USA,126000000,2005,6.9,Action
PeterChelsom,104,6712451,Comedy|Romance,Town&Country†,English,NewLine,90000000,2001,4.4,Comedy
DominicSena,127,101643008,Action|Crime|Thriller,GoneinSixtySeconds†,English,USA,90000000,2000,6.5,Action
RidleyScott,171,187670866,Action|Drama|Romance,Gladiator†,English,USA,103000000,2000,8.5,Action
StevenSpielberg,145,132014112,Action|Mystery|Sci-Fi|Thriller,MinorityReport†,English,USA,102000000,2002,7.7,Action
ChrisColumbus,174,261970615,Adventure|Family|Fantasy|Mystery,HarryPotterandtheChamberofSecrets†,English,UK,100000000,2002,7.4,Adventure
MartinCampbell,144,167007184,Action|Adventure|Thriller,CasinoRoyale†,English,UK,150000000,2006,8,Action
TimBurton,119,180011740,Action|Adventure|Sci-Fi|Thriller,PlanetoftheApes†,English,USA,100000000,2001,5.7,Action
JamesCameron,153,204843350,Action|Sci-Fi,Terminator2:JudgmentDay†,English,USA,102000000,1991,8.5,Action
MichaelMann,140,97030725,Biography|Crime|Drama|History|Romance,PublicEnemies†,English,USA,100000000,2009,7,Biography
RidleyScott,176,130127620,Biography|Crime|Drama,AmericanGangster†,English,USA,100000000,2007,7.8,Biography
JamesCameron,141,146282411,Action|Comedy|Thriller,TrueLies†,English,USA,115000000,1994,7.2,Action
TonyScott,106,65452312,Action|Crime|Thriller,TheTakingofPelham123†,English,USA,100000000,2009,6.4,Action
PaulWeitz,98,148383780,Comedy|Romance,LittleFockers†,English,USA,100000000,2010,5.5,Comedy
AdamMcKay,116,119219978,Action|Comedy|Crime,TheOtherGuys†,English,USA,100000000,2010,6.7,Action
ChuckRussell,115,101228120,Action|Drama|Mystery|Thriller,Eraser†,English,USA,100000000,1996,6.1,Action
QuentinTarantino,165,162804648,Drama|Western,DjangoUnchained†,English,USA,100000000,2012,8.5,Drama
GaryTrousdale,91,100117603,Animation|Drama|Family|Musical|Romance,TheHunchbackofNotreDame†,English,USA,100000000,1996,6.9,Animation
MarkDindal,78,89296573,Adventure|Animation|Comedy|Family|Fantasy,TheEmperor'sNewGroove†,English,USA,100000000,2000,7.3,Adventure
SimonWest,103,85017401,Action|Adventure|Thriller,TheExpendables2†,English,USA,92000000,2012,6.7,Action
JonTurteltaub,131,173005002,Action|Adventure|Comedy|Family|Mystery,NationalTreasure†,English,USA,100000000,2004,6.9,Action
StefenFangmeier,104,75030163,Action|Adventure|Family|Fantasy,Eragon†,English,USA,100000000,2006,5.1,Action
SpikeJonze,101,77222184,Adventure|Drama|Family|Fantasy,WheretheWildThingsAre†,English,Germany,100000000,2009,6.8,Adventure
JoeWright,111,34964818,Adventure|Family|Fantasy,Pan†,English,USA,150000000,2015,5.8,Adventure
ChrisWedge,102,107515297,Adventure|Animation|Family|Fantasy,Epic†,English,USA,100000000,2013,6.7,Adventure
FlorianHenckelvonDonnersmarck,103,67631157,Action|Romance|Thriller,TheTourist†,English,USA,100000000,2010,6,Action
PeterHyams,121,66862068,Action|Fantasy|Horror|Mystery,EndofDays†,English,USA,83000000,1999,5.7,Action
EdwardZwick,143,57366262,Adventure|Drama|Thriller,BloodDiamond†,English,Germany,100000000,2006,8,Adventure
MartinScorsese,240,116866727,Biography|Comedy|Crime|Drama,TheWolfofWallStreet†,English,USA,100000000,2013,8.2,Biography
JoelSchumacher,121,184031112,Action|Adventure|Fantasy,BatmanForever†,English,USA,100000000,1995,5.4,Action
PaulVerhoeven,129,54700065,Action|Sci-Fi|War,StarshipTroopers†,English,USA,105000000,1997,7.2,Action
TomTykwer,172,27098580,Drama|Sci-Fi,CloudAtlas†,English,Germany,102000000,2012,7.5,Drama
ZackSnyder,101,55673333,Action|Adventure|Animation|Family|Fantasy,LegendoftheGuardians:TheOwlsofGa'Hoole†,English,USA,80000000,2010,7,Action
Pitof,87,40198710,Action|Crime|Fantasy|Romance|Thriller,Catwoman†,English,USA,100000000,2004,3.3,Action
BrettRatner,101,72660029,Action|Adventure,Hercules†,English,USA,100000000,2014,6,Action
RonClements,95,38120554,Adventure|Animation|Family|Sci-Fi,TreasurePlanet†,English,USA,140000000,2002,7.1,Adventure
BradSilberling,102,49392095,Adventure|Comedy|Sci-Fi,LandoftheLost†,English,USA,100000000,2009,5.4,Adventure
PatrickHughes,131,39292022,Action|Adventure|Thriller,TheExpendables3†,English,USA,90000000,2014,6.1,Action
EricsonCore,114,28772222,Action|Crime|Sport|Thriller,PointBreak†,English,USA,105000000,2015,5.3,Action
LawrenceGuterman,94,17010646,Comedy|Family|Fantasy,SonoftheMask†,English,USA,84000000,2005,2.2,Comedy
RonHoward,122,24985612,Action|Adventure|Biography|Drama|History|Thriller,IntheHeartoftheSea†,English,USA,100000000,2015,7,Action
RonUnderwood,95,4411102,Action|Comedy|Sci-Fi,TheAdventuresofPlutoNash†,English,USA,100000000,2002,3.8,Action
PaulGreengrass,115,35024475,Action|Drama|Thriller|War,GreenZone†,English,France,100000000,2010,6.9,Action
SteveMartino,88,130174897,Adventure|Animation|Comedy|Family,ThePeanutsMovie†,English,USA,99000000,2015,7.2,Adventure
DavidMamet,110,10200000,Drama|Mystery|Thriller,TheSpanishPrisoner†,English,USA,10000000,1997,7.3,Drama
StephenSommers,130,202007640,Action|Adventure|Fantasy|Thriller,TheMummyReturns†,English,USA,98000000,2001,6.3,Action
MartinScorsese,216,77679638,Crime|Drama,GangsofNewYork†,English,USA,100000000,2002,7.5,Crime
YimouZhang,146,9213,Drama|History|Romance|War,TheFlowersofWar†,Mandarin,China,94000000,2011,7.6,Drama
AshBrannon,85,58867694,Animation|Comedy|Family|Sport,Surf'sUp†,English,USA,100000000,2007,6.8,Animation
FrankOz,93,59475623,Comedy|Sci-Fi|Thriller,TheStepfordWives†,English,USA,90000000,2004,5.2,Comedy
RidleyScott,152,108638745,Drama|History|War,BlackHawkDown†,English,USA,92000000,2001,7.7,Drama
JayRoach,85,86897182,Comedy,TheCampaign†,English,USA,95000000,2012,6.2,Comedy
LucBesson,126,63540020,Action|Adventure|Sci-Fi,TheFifthElement†,English,France,93000000,1997,7.7,Action
MichaelPatrickKing,146,95328937,Comedy|Drama|Romance,SexandtheCity2†,English,USA,100000000,2010,4.3,Comedy
BiboBergeron,89,50802661,Adventure|Animation|Comedy|Family|Romance,TheRoadtoElDorado†,English,USA,95000000,2000,6.9,Adventure
SteveMartino,88,161317423,Adventure|Animation|Comedy|Family,IceAge:ContinentalDrift†,English,USA,95000000,2012,6.6,Adventure
KennethBranagh,105,201148159,Drama|Family|Fantasy|Romance,Cinderella†,English,USA,95000000,2015,7,Drama
PeterJackson,135,43982842,Drama|Fantasy|Thriller,TheLovelyBones†,English,USA,65000000,2009,6.7,Drama
AndrewStanton,100,380838870,Adventure|Animation|Comedy|Family,FindingNemo†,English,USA,94000000,2003,8.2,Adventure
PeterJackson,192,377019252,Action|Adventure|Drama|Fantasy,TheLordoftheRings:TheReturnoftheKing†,English,USA,94000000,2003,8.9,Action
PeterJackson,172,340478898,Action|Adventure|Drama|Fantasy,TheLordoftheRings:TheTwoTowers†,English,USA,94000000,2002,8.7,Action
SergeyBodrov,102,17176900,Action|Adventure|Fantasy,SeventhSon†,English,USA,95000000,2014,5.5,Action
SimonWest,100,131144183,Action|Adventure|Fantasy|Thriller,LaraCroft:TombRaider†,English,USA,115000000,2001,5.7,Action
WallyPfister,119,23014504,Drama|Mystery|Romance|Sci-Fi|Thriller,Transcendence†,English,UK,100000000,2014,6.3,Drama
JoeJohnston,92,181166115,Action|Adventure|Sci-Fi|Thriller,JurassicParkIII†,English,USA,93000000,2001,5.9,Action
RupertWyatt,105,176740650,Action|Drama|Sci-Fi|Thriller,RiseofthePlanetoftheApes†,English,USA,93000000,2011,7.6,Action
MarkWaters,107,71148699,Adventure|Family|Fantasy,TheSpiderwickChronicles†,English,USA,90000000,2008,6.6,Adventure
JohnMoore,101,67344392,Action|Thriller,AGoodDaytoDieHard†,English,USA,92000000,2013,5.3,Action
JohnLeeHancock,137,22406362,Drama|History|War|Western,TheAlamo†,English,USA,107000000,2004,6,Drama
BradBird,115,261437578,Action|Adventure|Animation|Family,TheIncredibles†,English,USA,92000000,2004,8,Action
RennyHarlin,124,11000000,Action|Adventure|Comedy,CutthroatIsland†,English,USA,98000000,1995,5.6,Action
ChrisColumbus,118,88761720,Adventure|Family|Fantasy,PercyJackson&theOlympians:TheLightningThief†,English,UK,95000000,2010,5.9,Adventure
BarrySonnenfeld,98,250147615,Adventure|Comedy|Family|Mystery|Sci-Fi,MeninBlack†,English,USA,90000000,1997,7.3,Adventure
JohnLasseter,82,245823397,Adventure|Animation|Comedy|Family|Fantasy,ToyStory2†,English,USA,90000000,1999,7.9,Adventure
TonyScott,98,81557479,Action|Thriller,Unstoppable†,English,USA,100000000,2010,6.8,Action
BrettRatner,90,226138454,Action|Comedy|Crime|Thriller,RushHour2†,English,USA,90000000,2001,6.6,Action
RobertZemeckis,130,155370362,Drama|Fantasy|Horror|Mystery|Thriller,WhatLiesBeneath†,English,USA,100000000,2000,6.6,Drama
PhilLord,90,124870275,Animation|Comedy|Family|Sci-Fi,CloudywithaChanceofMeatballs†,English,USA,100000000,2009,7,Animation
CarlosSaldanha,94,196573705,Action|Adventure|Animation|Comedy|Family,IceAge:DawnoftheDinosaurs†,English,USA,90000000,2009,7,Action
BenStiller,114,58229120,Adventure|Comedy|Drama|Fantasy|Romance,TheSecretLifeofWalterMitty†,English,USA,90000000,2013,7.3,Adventure
McG,94,125305545,Action|Adventure|Comedy|Crime|Thriller,Charlie'sAngels†,English,USA,92000000,2000,5.5,Action
MartinScorsese,151,132373442,Crime|Drama|Thriller,TheDeparted†,English,USA,90000000,2006,8.5,Crime
TonyBancroft,88,120618403,Adventure|Animation|Family|Fantasy|Musical|War,Mulan†,English,USA,90000000,1998,7.5,Adventure
BenStiller,121,110416702,Action|Comedy,TropicThunder†,English,USA,92000000,2008,7,Action
DavidFincher,158,102515793,Crime|Drama|Mystery|Thriller,TheGirlwiththeDragonTattoo†,English,USA,90000000,2011,7.8,Crime
JohnMcTiernan,128,100012500,Action|Adventure|Thriller,DieHardwithaVengeance†,English,USA,90000000,1995,7.6,Action
GuyRitchie,128,209019489,Action|Adventure|Crime|Mystery|Thriller,SherlockHolmes†,English,USA,90000000,2009,7.6,Action
GaryTrousdale,95,84037039,Action|Adventure|Animation|Family|Fantasy|Sci-Fi,Atlantis:TheLostEmpire†,English,USA,120000000,2001,6.8,Action
WaltBecker,92,85884815,Adventure|Animation|Comedy|Family|Fantasy|Music,AlvinandtheChipmunks:TheRoadChip†,English,USA,90000000,2015,5,Adventure
BryanSinger,121,83077470,Drama|History|Thriller|War,Valkyrie†,English,USA,75000000,2008,7.1,Drama
DennisDugan,113,100018837,Action|Comedy,YouDon'tMesswiththeZohan†,English,USA,90000000,2008,5.5,Action
ChrisColumbus,106,78747585,Action|Animation|Comedy|Sci-Fi,Pixels†,English,USA,88000000,2015,5.6,Action
StevenSpielberg,146,78616689,Adventure|Drama|Sci-Fi,A.I.ArtificialIntelligence†,English,USA,100000000,2001,7.1,Adventure
RobMinkoff,88,75817994,Comedy|Family|Fantasy|Horror|Mystery,TheHauntedMansion†,English,USA,90000000,2003,4.9,Comedy
RobertZemeckis,150,100853835,Drama|Mystery|Sci-Fi|Thriller,Contact†,English,USA,90000000,1997,7.4,Drama
PaulVerhoeven,119,73209340,Action|Horror|Sci-Fi|Thriller,HollowMan†,English,USA,95000000,2000,5.7,Action
SydneyPollack,128,72515360,Crime|Mystery|Thriller,TheInterpreter†,Aboriginal,UK,80000000,2005,6.4,Crime
ThorFreudenthal,106,68558662,Adventure|Family|Fantasy,PercyJackson:SeaofMonsters†,English,USA,90000000,2013,5.9,Adventure
JandeBont,117,65653758,Action|Adventure|Fantasy,LaraCroftTombRaider:TheCradleofLife†,English,USA,95000000,2003,5.5,Action
JonM.Chu,129,64685359,Action|Adventure|Comedy|Crime|Mystery|Thriller,NowYouSeeMe2†,English,USA,90000000,2016,6.9,Action
PhillipNoyce,116,61355436,Action|Adventure|Romance|Sci-Fi|Thriller,TheSaint†,English,USA,68000000,1997,6.2,Action
TonyScott,114,26871,Action|Crime|Thriller,SpyGame†,English,Germany,92000000,2001,7,Action
BrianDePalma,114,60874615,Adventure|Sci-Fi|Thriller,MissiontoMars†,English,USA,90000000,2000,5.6,Adventure
CarlosSaldanha,96,143618384,Adventure|Animation|Comedy|Family|Musical,Rio†,English,USA,90000000,2011,7,Adventure
ChrisColumbus,132,58220776,Comedy|Drama|Sci-Fi,BicentennialMan†,English,USA,100000000,1999,6.8,Comedy
MickJackson,104,47474112,Action|Drama|Sci-Fi|Thriller,Volcano†,English,USA,90000000,1997,5.4,Action
AlanJ.Pakula,111,42877165,Action|Crime|Drama|Thriller,TheDevil'sOwn†,English,USA,86000000,1997,6.1,Action
KathrynBigelow,138,35168677,Drama|History|Thriller|War,K-19:TheWidowmaker†,English,UK,100000000,2002,6.7,Drama
JoshTrank,100,56114221,Action|Adventure|Sci-Fi,FantasticFour†,English,USA,120000000,2015,4.3,Action
JohnMilius,129,37567440,Adventure|Fantasy,ConantheBarbarian†,English,USA,20000000,1982,6.9,Adventure
RonHoward,144,61644321,Biography|Drama|Sport,CinderellaMan†,English,USA,88000000,2005,8,Biography
AndreyKonchalovskiy,110,190562,Action|Family|Fantasy|Musical,TheNutcrackerin3D†,English,UK,90000000,2010,4.4,Action
GaryRoss,140,120147445,Drama|History|Sport,Seabiscuit†,English,USA,87000000,2003,7.3,Drama
JandeBont,113,241688385,Action|Adventure|Drama|Thriller,Twister†,English,USA,92000000,1996,6.3,Action
RobCohen,106,144512310,Action|Crime|Thriller,TheFastandtheFurious†,English,USA,38000000,2001,6.7,Action
RobertZemeckis,143,233630478,Adventure|Drama|Romance,CastAway†,English,USA,90000000,2000,7.7,Adventure
GeorgeMiller,108,197992827,Animation|Comedy|Family|Music|Romance,HappyFeet†,English,USA,100000000,2006,6.5,Animation
PaulGreengrass,108,176049130,Action|Mystery|Thriller,TheBourneSupremacy†,English,USA,75000000,2004,7.8,Action
WolfgangPetersen,124,172620724,Action|Adventure|Drama|Thriller,AirForceOne†,English,USA,85000000,1997,6.4,Action
StevenSoderbergh,116,183405771,Crime|Thriller,Ocean'sEleven†,English,USA,85000000,2001,7.8,Crime
PaulW.S.Anderson,110,20315324,Action|Adventure|Romance,TheThreeMusketeers†,English,Germany,75000000,2011,5.8,Action
GenndyTartakovsky,91,148313048,Animation|Comedy|Family|Fantasy,HotelTransylvania†,English,USA,85000000,2012,7.1,Animation
KevinLima,107,127706877,Animation|Comedy|Family|Fantasy|Musical|Romance,Enchanted†,English,USA,85000000,2007,7.1,Animation
DanielEspinosa,115,126149655,Action|Crime|Mystery|Thriller,SafeHouse†,English,USA,85000000,2012,6.8,Action
KevinLima,100,66941559,Adventure|Comedy|Family,102Dalmatians†,English,USA,85000000,2000,4.8,Adventure
BrettRatner,104,78009155,Action|Comedy|Crime,TowerHeist†,English,USA,75000000,2011,6.2,Action
